run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_dkd_augmixT_s2,resnet20,dkd,gaussian_blur,5,0.36570000648498535,0.26058512926101685,3.1553831100463867,0.8641341924667358,0.4472000002861023,1.7331615686416626,0.29790419340133667
student_resnet20_dkd_augmixT_s2,resnet20,dkd,spatter,1,0.6715999841690063,0.07949387282133102,1.2213678359985352,0.45508021116256714,0.703000009059906,0.7311640381813049,0.354479044675827
student_resnet20_dkd_augmixT_s2,resnet20,dkd,spatter,2,0.6197999715805054,0.09678395092487335,1.4476709365844727,0.5160034894943237,0.6636999845504761,0.852960467338562,0.35299965739250183
student_resnet20_dkd_augmixT_s2,resnet20,dkd,spatter,3,0.5468000173568726,0.12493357807397842,1.7974427938461304,0.609442412853241,0.5936999917030334,1.0182292461395264,0.32192718982696533
student_resnet20_dkd_augmixT_s2,resnet20,dkd,spatter,4,0.6049000024795532,0.0920577347278595,1.5250911712646484,0.5345127582550049,0.6399000287055969,0.9008525609970093,0.32907047867774963
student_resnet20_dkd_augmixT_s2,resnet20,dkd,spatter,5,0.5052000284194946,0.13776640594005585,2.020839214324951,0.6598924398422241,0.5554999709129333,1.170888900756836,0.30450639128685
student_resnet20_dkd_augmixT_s2,resnet20,dkd,saturate,1,0.5871999859809875,0.11911182105541229,1.649632215499878,0.5574106574058533,0.6394000053405762,0.8770571351051331,0.34503424167633057
student_resnet20_dkd_augmixT_s2,resnet20,dkd,saturate,2,0.5105999708175659,0.1526523381471634,2.1244702339172363,0.657960832118988,0.5821999907493591,1.0148029327392578,0.33525213599205017
student_resnet20_dkd_augmixT_s2,resnet20,dkd,saturate,3,0.6664000153541565,0.08400031179189682,1.2356096506118774,0.457352876663208,0.704800009727478,0.7195637822151184,0.3727409541606903
student_resnet20_dkd_augmixT_s2,resnet20,dkd,saturate,4,0.5842999815940857,0.12377752363681793,1.6680883169174194,0.566096842288971,0.642799973487854,0.8836255073547363,0.36553844809532166
student_resnet20_dkd_augmixT_s2,resnet20,dkd,saturate,5,0.5024999976158142,0.16563138365745544,2.186002492904663,0.6784444451332092,0.5802000164985657,1.0553524494171143,0.3532440662384033
