run,model,kd_method,corruption,severity,acc,ece,nll,brier,mean_conf,agreement,kl_ts,agreement_on_teacher_errors
student_resnet8x4_scratch,resnet8x4,none,shot_noise,3,0.18170000612735748,0.3831574022769928,4.994789123535156,1.1174728870391846,0.5648573040962219,0.38670000433921814,1.9057849645614624,0.34151381254196167
teacher_resnet32x4,resnet32x4,none,shot_noise,3,0.22579999268054962,0.4957214295864105,5.776132106781006,1.2069051265716553,0.7215213775634766,1.0,1.5567973576935401e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,shot_noise,4,0.10670000314712524,0.6009927988052368,7.107147693634033,1.408642053604126,0.7076928019523621,0.4578000009059906,1.8710986375808716,0.46050724387168884
student_resnet8x4_kd,resnet8x4,kd,shot_noise,4,0.10000000149011612,0.6725059151649475,8.380684852600098,1.493544578552246,0.7725058794021606,0.4616999924182892,2.2956795692443848,0.468478262424469
student_resnet8x4_kd_T1,resnet8x4,kd,shot_noise,4,0.09719999879598618,0.5498175024986267,7.26506233215332,1.3439898490905762,0.6470174789428711,0.4408999979496002,1.8464585542678833,0.4472222328186035
student_resnet8x4_scratch,resnet8x4,none,shot_noise,4,0.1436000019311905,0.3986210823059082,5.482433795928955,1.1586408615112305,0.5422210693359375,0.38659998774528503,1.8833775520324707,0.35954105854034424
teacher_resnet32x4,resnet32x4,none,shot_noise,4,0.1720000058412552,0.5564364790916443,6.784683704376221,1.3177967071533203,0.7283462285995483,1.0,1.407204575087917e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,shot_noise,5,0.06939999759197235,0.6657853126525879,8.101716995239258,1.505244493484497,0.7351853251457214,0.5051000118255615,1.838897705078125,0.5157182812690735
student_resnet8x4_kd,resnet8x4,kd,shot_noise,5,0.06920000165700912,0.7224239110946655,9.215429306030273,1.5751404762268066,0.7916239500045776,0.506600022315979,2.1642062664031982,0.5169577598571777
student_resnet8x4_kd_T1,resnet8x4,kd,shot_noise,5,0.07190000265836716,0.5493369102478027,7.882281303405762,1.3636547327041626,0.6212115287780762,0.4787999987602234,1.5771102905273438,0.4880000054836273
student_resnet8x4_scratch,resnet8x4,none,shot_noise,5,0.10170000046491623,0.40622061491012573,6.117284297943115,1.187930703163147,0.5079206228256226,0.35010001063346863,2.031877040863037,0.3345352113246918
teacher_resnet32x4,resnet32x4,none,shot_noise,5,0.11249999701976776,0.6375606060028076,8.15544319152832,1.4486533403396606,0.7500606179237366,1.0,1.5296264255226788e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,impulse_noise,1,0.5218999981880188,0.12449437379837036,2.0008161067962646,0.6469860672950745,0.6463943719863892,0.5522000193595886,1.1443349123001099,0.2709677517414093
student_resnet8x4_kd,resnet8x4,kd,impulse_noise,1,0.4537999927997589,0.2785954773426056,2.7722227573394775,0.8024952411651611,0.7323954701423645,0.48980000615119934,1.8908376693725586,0.24884793162345886
student_resnet8x4_kd_T1,resnet8x4,kd,impulse_noise,1,0.44110000133514404,0.21776899695396423,2.725857734680176,0.7675833702087402,0.6588689684867859,0.4691999852657318,1.8170738220214844,0.2248847931623459
student_resnet8x4_scratch,resnet8x4,none,impulse_noise,1,0.44290000200271606,0.236180379986763,2.776299238204956,0.7825214862823486,0.6790324449539185,0.4629000127315521,2.0035665035247803,0.21658986806869507
teacher_resnet32x4,resnet32x4,none,impulse_noise,1,0.5659999847412109,0.1683972030878067,2.045799970626831,0.6181247234344482,0.7341033816337585,1.0,6.827424181565789e-10,1.0
student_resnet8x4_dkd,resnet8x4,dkd,impulse_noise,2,0.3091999888420105,0.25606831908226013,3.2984633445739746,0.9277603626251221,0.565268337726593,0.3772999942302704,1.6754525899887085,0.22942179441452026
