run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_kd_T2,resnet20,kd,frost,4,0.3610999882221222,0.36991116404533386,4.2306132316589355,0.9676050543785095,0.4934999942779541,1.849426031112671,0.3542700707912445
student_resnet20_kd_T1,resnet20,kd,frost,5,0.2567000091075897,0.3355156481266022,4.303726673126221,1.0289570093154907,0.43849998712539673,1.5986522436141968,0.36333927512168884
student_resnet20_kd_T2,resnet20,kd,frost,5,0.2689000070095062,0.4562329947948456,5.452759265899658,1.127307415008545,0.46700000762939453,2.033661365509033,0.3878490924835205
student_resnet20_kd_T1,resnet20,kd,fog,1,0.677299976348877,0.05646904557943344,1.1553560495376587,0.43527886271476746,0.7016000151634216,0.7714453935623169,0.3324088752269745
student_resnet20_kd_T2,resnet20,kd,fog,1,0.694100022315979,0.13446044921875,1.3212529420852661,0.4510645568370819,0.7240999937057495,0.9127835035324097,0.3506339192390442
student_resnet20_kd_T1,resnet20,kd,fog,2,0.6378999948501587,0.06723890453577042,1.3306686878204346,0.48626768589019775,0.6665999889373779,0.8677305579185486,0.3222880959510803
student_resnet20_kd_T2,resnet20,kd,fog,2,0.6523000001907349,0.15807461738586426,1.51735258102417,0.5061324238777161,0.6868000030517578,1.0235648155212402,0.3477502763271332
student_resnet20_kd_T1,resnet20,kd,fog,3,0.5874000191688538,0.0877515971660614,1.5565416812896729,0.5461292266845703,0.6259999871253967,0.9534595608711243,0.3193812668323517
student_resnet20_kd_T2,resnet20,kd,fog,3,0.6072999835014343,0.18565486371517181,1.796669363975525,0.5729684829711914,0.6516000032424927,1.1404684782028198,0.3412192761898041
student_resnet20_kd_T1,resnet20,kd,fog,4,0.5142999887466431,0.12197165191173553,1.9433480501174927,0.6406291723251343,0.5690000057220459,1.132309913635254,0.31339532136917114
student_resnet20_kd_T2,resnet20,kd,fog,4,0.5347999930381775,0.2283371388912201,2.2941946983337402,0.6800253391265869,0.5853999853134155,1.3765230178833008,0.3181703984737396
student_resnet20_kd_T1,resnet20,kd,fog,5,0.2996000051498413,0.2573122978210449,3.553971529006958,0.9207038879394531,0.4271000027656555,1.5255448818206787,0.30817508697509766
student_resnet20_kd_T2,resnet20,kd,fog,5,0.3142000138759613,0.39306843280792236,4.540164947509766,1.0180376768112183,0.446399986743927,1.9510365724563599,0.3221757411956787
student_resnet20_kd_T1,resnet20,kd,brightness,1,0.683899998664856,0.0558980293571949,1.1303027868270874,0.42646273970603943,0.7088000178337097,0.7673630118370056,0.33497941493988037
student_resnet20_kd_T2,resnet20,kd,brightness,1,0.7028999924659729,0.12581941485404968,1.2726877927780151,0.4385742247104645,0.7300999760627747,0.8891087174415588,0.35144034028053284
student_resnet20_kd_T1,resnet20,kd,brightness,2,0.6753000020980835,0.056890808045864105,1.1698228120803833,0.4384918510913849,0.6995000243186951,0.7934312224388123,0.33320143818855286
student_resnet20_kd_T2,resnet20,kd,brightness,2,0.6886000037193298,0.13477613031864166,1.3210904598236084,0.453412801027298,0.7174999713897705,0.922268271446228,0.3486347496509552
student_resnet20_kd_T1,resnet20,kd,brightness,3,0.6561999917030334,0.06548484414815903,1.241345763206482,0.4604845643043518,0.6837999820709229,0.8327053785324097,0.33677610754966736
student_resnet20_kd_T2,resnet20,kd,brightness,3,0.6693000197410583,0.14518742263317108,1.4131838083267212,0.47997382283210754,0.6992999911308289,0.980393648147583,0.34784212708473206
student_resnet20_kd_T1,resnet20,kd,brightness,4,0.6326000094413757,0.0721660628914833,1.3417842388153076,0.4899749159812927,0.6600000262260437,0.8940898180007935,0.32471948862075806
student_resnet20_kd_T2,resnet20,kd,brightness,4,0.6445000171661377,0.15860746800899506,1.5348460674285889,0.5129454135894775,0.6740999817848206,1.05547297000885,0.33219993114471436
student_resnet20_kd_T1,resnet20,kd,brightness,5,0.5687000155448914,0.09938907623291016,1.6286869049072266,0.5658025145530701,0.5967000126838684,1.0380440950393677,0.3007287085056305
student_resnet20_kd_T2,resnet20,kd,brightness,5,0.5866000056266785,0.18845093250274658,1.8848105669021606,0.594490110874176,0.6273000240325928,1.221829891204834,0.3307174742221832
student_resnet20_kd_T1,resnet20,kd,contrast,1,0.6687999963760376,0.059252023696899414,1.1937404870986938,0.4479513168334961,0.6958000063896179,0.7891772389411926,0.3317665457725525
student_resnet20_kd_T2,resnet20,kd,contrast,1,0.6858000159263611,0.14065009355545044,1.3687515258789062,0.46314364671707153,0.7160000205039978,0.924362301826477,0.35174304246902466
student_resnet20_kd_T1,resnet20,kd,contrast,2,0.5764999985694885,0.09878817945718765,1.595855951309204,0.5605811476707458,0.6237999796867371,0.9679713845252991,0.33425161242485046
student_resnet20_kd_T2,resnet20,kd,contrast,2,0.5993000268936157,0.19186802208423615,1.8518754243850708,0.5859558582305908,0.6496000289916992,1.1396106481552124,0.352617084980011
student_resnet20_kd_T1,resnet20,kd,contrast,3,0.4959999918937683,0.1430288404226303,1.9996799230575562,0.6600393056869507,0.5638999938964844,1.124746322631836,0.3326597511768341
student_resnet20_kd_T2,resnet20,kd,contrast,3,0.5250999927520752,0.2361934781074524,2.3507583141326904,0.6964936256408691,0.5981000065803528,1.3349885940551758,0.3543824255466461
student_resnet20_kd_T1,resnet20,kd,contrast,4,0.38179999589920044,0.212726891040802,2.7323412895202637,0.8101608753204346,0.49390000104904175,1.3187158107757568,0.339667946100235
student_resnet20_kd_T2,resnet20,kd,contrast,4,0.40619999170303345,0.320780485868454,3.2956769466400146,0.8762815594673157,0.5188999772071838,1.598968505859375,0.3524704873561859
student_resnet20_kd_T1,resnet20,kd,contrast,5,0.1657000035047531,0.37391307950019836,5.013856410980225,1.1134014129638672,0.4180999994277954,1.484829306602478,0.3727969229221344
student_resnet20_kd_T2,resnet20,kd,contrast,5,0.15389999747276306,0.5296393632888794,6.452633857727051,1.2797157764434814,0.4275999963283539,1.879382848739624,0.39080458879470825
student_resnet20_kd_T1,resnet20,kd,elastic_transform,1,0.5863999724388123,0.08675716817378998,1.5959755182266235,0.553962230682373,0.6218000054359436,0.9944945573806763,0.31482023000717163
student_resnet20_kd_T2,resnet20,kd,elastic_transform,1,0.6087999939918518,0.1820366084575653,1.7921812534332275,0.5713128447532654,0.6438999772071838,1.1853142976760864,0.3276819586753845
student_resnet20_kd_T1,resnet20,kd,elastic_transform,2,0.5806999802589417,0.09270790219306946,1.592140555381775,0.5580056309700012,0.6151999831199646,1.0214481353759766,0.3122827410697937
student_resnet20_kd_T2,resnet20,kd,elastic_transform,2,0.607699990272522,0.18390125036239624,1.7870023250579834,0.5733721852302551,0.6481000185012817,1.1869083642959595,0.3345886468887329
student_resnet20_kd_T1,resnet20,kd,elastic_transform,3,0.5210999846458435,0.12498077750205994,1.91489839553833,0.6326038241386414,0.5662000179290771,1.169319748878479,0.30157145857810974
student_resnet20_kd_T2,resnet20,kd,elastic_transform,3,0.555899977684021,0.21435034275054932,2.149620294570923,0.649512767791748,0.5989000201225281,1.3756657838821411,0.31578946113586426
student_resnet20_kd_T1,resnet20,kd,elastic_transform,4,0.4708999991416931,0.14373576641082764,2.228816509246826,0.6953747868537903,0.5123999714851379,1.3310208320617676,0.28476959466934204
student_resnet20_kd_T2,resnet20,kd,elastic_transform,4,0.4918000102043152,0.2514578700065613,2.562852621078491,0.7374173998832703,0.5371999740600586,1.6283313035964966,0.3004752993583679
student_resnet20_kd_T1,resnet20,kd,elastic_transform,5,0.4180000126361847,0.17236143350601196,2.5576977729797363,0.7608937621116638,0.45980000495910645,1.5378388166427612,0.25989097356796265
student_resnet20_kd_T2,resnet20,kd,elastic_transform,5,0.42829999327659607,0.2983214855194092,3.0989816188812256,0.8334300518035889,0.4823000133037567,1.9218395948410034,0.2852118909358978
student_resnet20_kd_T1,resnet20,kd,pixelate,1,0.6273000240325928,0.07721138000488281,1.4036551713943481,0.49938878417015076,0.6523000001907349,0.9247519373893738,0.3147329092025757
student_resnet20_kd_T2,resnet20,kd,pixelate,1,0.6478000283241272,0.1565885990858078,1.5790573358535767,0.5151165723800659,0.6809999942779541,1.0709093809127808,0.33650901913642883
student_resnet20_kd_T1,resnet20,kd,pixelate,2,0.5195000171661377,0.13986515998840332,2.0055220127105713,0.636953592300415,0.5692999958992004,1.181074857711792,0.30541104078292847
student_resnet20_kd_T2,resnet20,kd,pixelate,2,0.5443000197410583,0.21973949670791626,2.275238513946533,0.6646854877471924,0.6010000109672546,1.3408983945846558,0.3267429769039154
student_resnet20_kd_T1,resnet20,kd,pixelate,3,0.4571000039577484,0.18294142186641693,2.4767987728118896,0.7272089719772339,0.5266000032424927,1.3438242673873901,0.3038925528526306
student_resnet20_kd_T2,resnet20,kd,pixelate,3,0.47690001130104065,0.26494425535202026,2.8232202529907227,0.7647947072982788,0.5554999709129333,1.5097163915634155,0.3282494843006134
student_resnet20_kd_T1,resnet20,kd,pixelate,4,0.2782999873161316,0.326789915561676,4.34598445892334,0.9934759736061096,0.4253000020980835,1.7172313928604126,0.31786999106407166
student_resnet20_kd_T2,resnet20,kd,pixelate,4,0.29899999499320984,0.397182822227478,4.626107692718506,1.03450345993042,0.45660001039505005,1.8278859853744507,0.344821959733963
student_resnet20_kd_T1,resnet20,kd,pixelate,5,0.1574999988079071,0.4456874132156372,6.3576555252075195,1.188362956047058,0.3887999951839447,1.8647189140319824,0.34659990668296814
student_resnet20_kd_T2,resnet20,kd,pixelate,5,0.15860000252723694,0.5077353715896606,6.691396713256836,1.2549986839294434,0.390500009059906,2.064495801925659,0.3494991958141327
student_resnet20_kd_T1,resnet20,kd,jpeg_compression,1,0.532800018787384,0.11411161720752716,1.844774842262268,0.6224517822265625,0.5566999912261963,1.2152495384216309,0.2796022295951843
student_resnet20_kd_T2,resnet20,kd,jpeg_compression,1,0.5440000295639038,0.2187645137310028,2.155695676803589,0.6602698564529419,0.5751000046730042,1.4907774925231934,0.3018038868904114
student_resnet20_kd_T1,resnet20,kd,jpeg_compression,2,0.4652000069618225,0.14567890763282776,2.237276792526245,0.7042807340621948,0.4932999908924103,1.4374077320098877,0.26025235652923584
student_resnet20_kd_T2,resnet20,kd,jpeg_compression,2,0.4781000018119812,0.25018310546875,2.608492851257324,0.7524840235710144,0.504800021648407,1.7602373361587524,0.26518139243125916
student_resnet20_kd_T1,resnet20,kd,jpeg_compression,3,0.43700000643730164,0.1600106954574585,2.387044668197632,0.7377324104309082,0.47269999980926514,1.5020205974578857,0.2555994689464569
student_resnet20_kd_T2,resnet20,kd,jpeg_compression,3,0.44670000672340393,0.274466872215271,2.8322160243988037,0.7990002632141113,0.48510000109672546,1.8720519542694092,0.2665160894393921
student_resnet20_kd_T1,resnet20,kd,jpeg_compression,4,0.4169999957084656,0.1664396971464157,2.531006336212158,0.7648811340332031,0.4555000066757202,1.5557185411453247,0.2523033320903778
student_resnet20_kd_T2,resnet20,kd,jpeg_compression,4,0.42160001397132874,0.2875518202781677,3.0400595664978027,0.8318033218383789,0.47040000557899475,1.9591137170791626,0.26842665672302246
student_resnet20_kd_T1,resnet20,kd,jpeg_compression,5,0.37540000677108765,0.19105297327041626,2.7871196269989014,0.810797393321991,0.41499999165534973,1.689239501953125,0.23819777369499207
student_resnet20_kd_T2,resnet20,kd,jpeg_compression,5,0.3880999982357025,0.3071671724319458,3.351804256439209,0.8820025324821472,0.43389999866485596,2.1251251697540283,0.24929600954055786
