run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_scratch_s1,resnet20,none,shot_noise,1,0.46860000491142273,0.16695615649223328,2.312908887863159,0.7067672610282898,0.5098000168800354,1.392459511756897,0.2781065106391907
student_resnet20_scratch_s2,resnet20,none,shot_noise,1,0.44119998812675476,0.20068910717964172,2.5342352390289307,0.7503466010093689,0.49480000138282776,1.4511728286743164,0.2811671197414398
student_resnet20_dkd_s1,resnet20,dkd,shot_noise,2,0.3434999883174896,0.29176396131515503,3.5325770378112793,0.9118032455444336,0.503000020980835,1.293186902999878,0.3793717622756958
student_resnet20_kd_s1,resnet20,kd,shot_noise,2,0.326200008392334,0.39525488018989563,4.393679141998291,1.011307716369629,0.46549999713897705,1.8642263412475586,0.34018781781196594
student_resnet20_kd_s2,resnet20,kd,shot_noise,2,0.30889999866485596,0.4095545709133148,4.615462779998779,1.0387556552886963,0.4345000088214874,2.026665687561035,0.31298574805259705
student_resnet20_scratch_s1,resnet20,none,shot_noise,2,0.3521000146865845,0.2335478961467743,3.1624484062194824,0.8539581894874573,0.4309999942779541,1.613460898399353,0.2772020697593689
student_resnet20_scratch_s2,resnet20,none,shot_noise,2,0.3246000111103058,0.28205356001853943,3.529637575149536,0.9134082198143005,0.42489999532699585,1.6667863130569458,0.2872409224510193
student_resnet20_dkd_s1,resnet20,dkd,shot_noise,3,0.17059999704360962,0.4536522924900055,5.976252555847168,1.1968566179275513,0.46540001034736633,1.40582275390625,0.42925357818603516
student_resnet20_kd_s1,resnet20,kd,shot_noise,3,0.1656000018119812,0.5361654758453369,7.13942813873291,1.2823715209960938,0.4065999984741211,2.039344549179077,0.36365920305252075
student_resnet20_kd_s2,resnet20,kd,shot_noise,3,0.14139999449253082,0.575507640838623,7.882193565368652,1.3488675355911255,0.3197999894618988,2.6909358501434326,0.2697913944721222
student_resnet20_scratch_s1,resnet20,none,shot_noise,3,0.18889999389648438,0.34262120723724365,4.899228096008301,1.071334719657898,0.398499995470047,1.6495845317840576,0.34418195486068726
student_resnet20_scratch_s2,resnet20,none,shot_noise,3,0.16429999470710754,0.4274844527244568,5.7292938232421875,1.1670929193496704,0.37459999322891235,1.7937513589859009,0.33023372292518616
